id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
21507261,Top notch house in pristine condition,102470278,Peter & Angela,Avonmouth & Lawrence Weston,BS9 2QW,51.49744909,-2.647039048,House,Entire home/apt,5,1,3,4,135,3,2,19-10-2018,0.2,20,10,6,2,8,10,2,1,365
21509593,Stylish & modern 2 bed apartment on North Street,111791047,Kenzie,Southville,BS3 2AA,51.44277618,-2.614720408,Apartment,Entire home/apt,4,2,2,2,89,2,81,09-11-2018,6.55,99,10,10,10,10,10,10,4,47
21514520,Oakfield Place - yourapartment,125651447,Charlie,Clifton Down,BS8 2BL,51.46034397,-2.612562811,Serviced apartment,Entire home/apt,6,2,2,3,109,1,22,14-10-2018,1.87,95,10,10,9,10,10,9,50,319
21514990,Very central and beautiful terraced house!,7347447,Alice,Lawrence Hill,BS5 0SU,51.46178696,-2.574122147,Townhouse,Entire home/apt,6,1,2,3,160,2,42,04-11-2018,3.33,97,10,9,10,10,9,10,1,60
21515974,Double room with comfortable bed,43873674,Jackie,Bishopston & Ashley Down,BS7 9DQ,51.4765218,-2.588135461,House,Private room,2,1,1,1,40,2,1,04-11-2018,1,100,10,10,10,10,10,10,2,84
21545200,Cosy double room in a clean apartment,90590703,Agi,Henbury & Brentry,BS10 7NH,51.51173684,-2.630914126,Apartment,Private room,2,1,1,1,25,7,7,05-08-2018,0.57,97,10,10,10,10,9,10,1,313
21545353,Comfortable Cosy 2  bedroom flat,39540685,Ruth,Bishopston & Ashley Down,BS7 9AN,51.4765974,-2.583546345,Apartment,Entire home/apt,3,1,2,2,55,20,2,07-01-2018,0.18,100,10,10,10,10,10,10,1,31
21557640,Spacious bedroom overlooking garden,146895390,Frank,Windmill Hill,BS3,51.43725401,-2.589757727,House,Private room,1,1.5,1,1,25,2,6,28-06-2018,0.48,100,10,10,10,10,10,10,2,45
21558913,Luxury Victorian Garden apartment sleeps 8,156764226,Mark,Horfield,BS7 0BN,51.49292184,-2.583027714,Apartment,Entire home/apt,8,1,2,4,120,1,16,12-08-2018,1.4,96,10,9,10,10,9,9,1,349
21570772,Ideal Accomodation Bristol Centre - Clifton 26 PAX,22618465,Dreaming Bristol,Central,BS8 1HP,51.45647665,-2.604660349,Apartment,Entire home/apt,16,5,5,16,500,1,9,28-10-2018,1.21,98,10,10,10,10,10,10,12,169
21575755,Gurt-Lush Open Plan House,21518397,Nick,Lawrence Hill,BS5 0JA,51.46556358,-2.568211878,House,Entire home/apt,4,1,1,1,68,3,1,11-02-2018,0.11,100,10,10,10,10,10,8,1,0
21580494,Tranquil top floor apartment with roof terrace.,156941550,Michaela,Stoke Bishop,BS9 1NQ,51.47317038,-2.630077974,Apartment,Private room,4,1,1,2,100,1,21,30-09-2018,1.76,95,10,10,10,10,10,9,1,291
21591671,10min to town/safe/comfy in Fishponds,4715571,Nadia,Eastville,BS16,51.47770391,-2.539040648,House,Entire home/apt,5,1.5,2,2,80,2,4,18-11-2017,0.32,,,,,,,,1,346
21607070,Bright Lovely House,8855948,Simon And Gill,St George West,BS5 8ED,51.45969356,-2.546651315,Townhouse,Private room,2,1,1,1,30,1,21,31-10-2018,1.83,97,10,9,10,10,9,10,1,0
21618850,"Bright light City Centre studio 
Shoppers heaven",114273031,Louise,Central,BS2,51.45926655,-2.584519155,Apartment,Private room,2,1,1,1,60,2,9,12-11-2018,0.77,89,9,9,9,9,10,9,5,170
21625540,"Bright, Self Contained Cabin with En-suite",31102099,Jessica,Windmill Hill,BS3 5DU,51.43730841,-2.578306608,Guest suite,Private room,2,1,1,1,50,2,72,14-11-2018,5.93,99,10,10,10,10,9,10,1,161
21626433,Lovely one bed flat in Clifton,145993542,Ioana,Clifton Down,BS8 2XH,51.46805952,-2.620164267,Apartment,Entire home/apt,2,1,1,1,70,1,14,01-04-2018,1.13,90,9,9,10,10,10,9,1,0
21633118,"Stylish, Comfortable Home with Two Double Bedrooms",5410351,Lizzie,Easton,Bs5 6he,51.4683809,-2.556633412,House,Entire home/apt,4,1,2,2,70,2,10,11-11-2018,0.87,100,10,10,10,10,10,10,2,0
21644394,"Flat near Bath City, Bristol Airport & Town Centre",149833890,Tara,Hartcliffe & Withywood,BS13 8BT,51.4089902,-2.619829317,Apartment,Private room,3,1,1,2,50,2,9,12-08-2018,0.74,98,9,10,9,10,8,9,1,90
21652821,Beautiful home in the centre of Bristol,13104378,Jon,Ashley,BS2 9LA,51.46633839,-2.579842699,House,Entire home/apt,7,1.5,3,4,80,2,2,26-02-2018,0.19,100,10,10,10,10,9,9,2,0
21654544,A beautiful 2 bed Victorian apartment in Cotham,6040006,Mike,Cotham,BS6 6AW,51.46525377,-2.596222877,Apartment,Entire home/apt,3,1,2,2,55,2,27,11-11-2018,2.23,99,10,10,10,10,10,10,1,7
21665116,Comfy ensuite with park view close to city centre.,130380675,Joanne,St George West,BS5 8AQ,51.46092687,-2.546989562,Apartment,Private room,2,1,1,1,25,2,15,31-10-2018,2.21,89,9,9,9,9,10,10,1,55
21672041,Studio 12 at Kent House,65192629,Airbristol,Central,BS1,51.44973121,-2.595875534,Serviced apartment,Entire home/apt,2,1,0,1,65,1,53,05-11-2018,4.37,88,10,9,10,9,10,9,54,340
21672726,Studio 15 at Kent House,65192629,Airbristol,Central,BS1,51.44984123,-2.597324566,Serviced apartment,Entire home/apt,2,1,0,1,60,1,24,25-10-2018,1.95,89,9,9,10,9,10,9,54,316
21673472,Superb 3 bed house Coombe Dingle SLEEPS 5,150717640,Angela,Avonmouth & Lawrence Weston,BS9 2QN,51.49655795,-2.646633889,Townhouse,Entire home/apt,5,1.5,3,4,139,4,0,,,,,,,,,,1,180
21675666,City centre riverside apartment,27282597,Mark,Central,BS2 0JB,51.45391839,-2.586901525,Apartment,Entire home/apt,2,1,2,2,80,10,0,,,,,,,,,,1,0
21680387,3 Bedroom apartment with balcony,125651447,Charlie,Central,BS1 4RR,51.45308604,-2.591865827,Serviced apartment,Entire home/apt,8,2,3,5,90,1,24,24-10-2018,2.02,88,10,9,10,10,9,9,50,325
21689413,Beautiful Bristol home from home with iconic views,13769870,Sarah,Windmill Hill,England,51.44077154,-2.572715676,f,Entire home/apt,Entire home/apt,5,1,3,75,21,0,,,,,,,,,,1,0
21690492,Pleasing Sunny Loft near Central Bristol,146121838,Susie C,Southville,BS3 1NX,51.44320749,-2.60666245,Loft,Private room,2,1.5,1,1,26,3,22,01-11-2018,1.78,94,9,9,10,10,9,9,3,0
21709827,Trendy and close to City Centre,2109858,Evelina,Southville,BS3 1EN,51.44239327,-2.60145665,Apartment,Private room,1,1,1,1,29,2,2,02-01-2018,0.17,70,7,10,6,6,10,10,4,14
21727254,Beautiful large DOUBLE ROOM in friendly house,20107665,Casandra,St George West,BS5 8HG,51.45986245,-2.540952676,House,Private room,2,1,1,2,22,2,2,21-08-2018,0.18,80,9,7,9,8,9,9,1,0
21728002,Peaceful double bedroom in attractive Bristol home,125492218,Elizabeth,Hillfields,BS16 3LT,51.4722551,-2.529388641,House,Private room,1,1,1,1,20,1,37,05-08-2018,3.02,97,10,10,10,10,9,10,2,0
21733095,Lovely and quiet location,72644958,Katerina,Stoke Bishop,BS9 1RU,51.47243547,-2.640291549,Apartment,Private room,1,1,1,1,40,2,4,21-10-2018,1.22,95,10,10,10,10,9,10,1,90
21737135,Large dbl room in quiet house with lovely garden,24522817,Martin,Eastville,BS16 3NQ,51.47103928,-2.530811431,House,Private room,2,1.5,1,1,29,1,0,,,,,,,,,,3,0
21748868,Private ensuite room in popular area,69786852,Caroline,Redland,BS7 8ER,51.47406519,-2.595958367,House,Private room,2,1,1,1,40,2,8,07-05-2018,0.66,98,10,10,10,10,10,9,1,0
21759022,Bright spacious house,12773642,Lora,St George Central,BS5 7LS,51.46083249,-2.536778547,House,Private room,4,1,2,2,28,1,5,02-04-2018,0.54,96,10,10,10,10,9,9,1,0
21763280,Brand new warehouse conversion flat on waterfront.,154321007,Henry,Central,BS1,51.44957809,-2.590466065,Apartment,Private room,2,1,1,1,55,1,34,12-08-2018,2.91,93,9,9,9,10,10,9,1,25
21778088,Beautiful home in the centre of Bristol,13104378,Jon,Ashley,BS2 9LA,51.46384594,-2.581904102,House,Private room,2,1,1,1,32,2,2,17-02-2018,0.21,90,10,8,10,10,8,9,2,0
21800519,Westbourne Apartments,125651447,Charlie,Clifton Down,BS8 1RY,51.45902879,-2.612309265,Apartment,Entire home/apt,2,1,1,1,55,2,37,28-10-2018,3.09,90,9,9,9,9,10,9,50,35
21802024,Frenchay/Stapleton clean double room close to UWE,146631425,Keith,Frome Vale,BS16 1TZ,51.48926378,-2.540789187,House,Private room,2,1,1,1,30,1,23,08-11-2018,1.97,98,10,10,10,10,9,10,1,54
21812925,small cosy single room----,47574840,Angela,Eastville,BS16 3DJ,51.47526386,-2.539142546,House,Private room,1,1,1,1,23,2,14,30-09-2018,1.17,99,10,10,10,10,10,10,1,89
21823868,Centrally located 2 double bed apartment,158978666,Quarter,Hotwells & Harbourside,BS8 4UD,51.44929138,-2.608766684,Apartment,Entire home/apt,4,1,2,2,67,1,35,05-11-2018,3.06,87,9,9,9,10,9,9,1,130
21829042,Inner City Living,28934373,Kerry,Ashley,BS2 9LA,51.46573976,-2.581485833,House,Private room,2,1,1,2,30,1,40,14-11-2018,5.91,96,10,10,10,10,9,10,1,22
21837332,Lovely Studio Flat Berkeley Square Bristol Centre,159228010,Airbnb,Central,England,51.45671765,-2.605059333,Apartment,Entire home/apt,4,1,0,2,74,1,19,15-11-2018,1.62,95,10,10,10,10,10,9,2,237
21845207,FunkyVan,36473704,Bego,St George West,BS5,51.45521856,-2.553074507,Camper/RV,Private room,2,1,1,1,26,1,19,04-11-2018,1.6,97,10,10,10,10,10,10,2,363
21850031,Light Cosy Double in Easton Home,46553449,Tomas,Lawrence Hill,BS5 6AS,51.46337019,-2.564027179,Townhouse,Private room,2,1,1,1,27,2,10,28-10-2018,1.48,98,10,10,10,10,9,10,2,83
21872357,Cosy Victorian terrace near Temple Meads & Park,40987379,Harry,Windmill Hill,BS3 4SW,51.4383914,-2.582465847,House,Entire home/apt,4,1,2,2,62,3,5,04-06-2018,0.46,96,10,9,10,10,10,10,2,0
21872673,Double room 3 min to Cabot Circus,151250449,Domenico,Lawrence Hill,BS2 0BZ,51.45602904,-2.578053402,Apartment,Private room,2,1,1,1,44,1,2,06-02-2018,0.17,70,7,8,8,9,7,9,1,0
21875622,Muller House apartment,121669394,Matt,Ashley,BS7 9JT,51.4761071,-2.581302634,Apartment,Private room,1,1,1,1,80,4,0,,,,,,,,,,1,364
21876754,The Dukes' Apartment.,65110933,Carmel,Ashley,BS2 9RS,51.46889757,-2.576623136,Apartment,Entire home/apt,6,1,2,5,90,4,11,13-09-2018,1.03,96,10,10,10,10,9,9,1,76
21878988,Large Victorian House central Bristol with parking,6788741,Max,Hotwells & Harbourside,BS8 4QG,51.4494909,-2.619852039,House,Entire home/apt,10,1,4,8,107,2,86,08-11-2018,7.46,95,10,10,10,10,9,9,1,286
21882049,"101 Stoke Lane, Westbury on Trym, Bristol BS9 3SN",159626669,Joan,Westbury-on-Trym & Henleaze,BS9 3SN,51.49010726,-2.623326183,House,Private room,1,1,1,1,30,1,2,10-07-2018,0.22,100,10,10,10,10,10,10,1,87
21882172,"Colour-filled Double Room, En Suite, South Bristol",95889260,Megan & Owen,Filwood,BS4 1QR,51.42198555,-2.599659309,House,Private room,2,1,1,1,32,1,6,27-04-2018,0.51,100,10,10,10,10,10,10,1,45
21903149,Huge Period Redland/Clifton 2 bed flat,113759052,William,Clifton Down,BS6 6TJ,51.46851486,-2.612508336,Apartment,Entire home/apt,6,1.5,2,2,97,2,0,,,,,,,,,,1,0
21925174,Quirky arty house in quiet Redfield,8601700,Rob,Easton,BS5 9QL,51.45423691,-2.558340304,Townhouse,Private room,2,1,1,1,30,1,7,31-08-2018,0.75,100,10,10,10,10,9,10,1,0
21929301,room with en suite bathroom in central bristol,144717392,John,Cotham,BS6 6BP,51.46662943,-2.59928827,House,Private room,1,1,0,1,25,1,0,,,,,,,,,,1,0
21935169,Spacious Victorian House with Stunning Views,160079532,Cat,Ashley,BS2 9YU,51.47198289,-2.574230124,Townhouse,Entire home/apt,6,2.5,3,4,100,2,19,31-10-2018,1.72,96,10,9,10,10,9,9,1,150
21940281,RENT ROOM,15477036,Monica,Cotham,BS2 8LB,51.46386001,-2.593429584,House,Private room,2,1,1,1,25,5,0,,,,,,,,,,1,0
21941417,Modern Studio in the City Center,35021542,Kimon,Central,BS2,51.46257659,-2.591985772,Apartment,Entire home/apt,2,1,0,1,50,3,5,29-09-2018,0.45,96,10,10,10,10,10,10,1,0
21946975,Stylish Garden Flat in Clifton - Parking,154536863,Julie,Clifton Down,BS8 2EW,51.46012611,-2.614452102,Apartment,Private room,2,1,1,1,45,1,42,09-11-2018,3.72,96,10,10,10,10,10,10,1,155
21962768,Cosy double bedroom,58208888,Dominique,Hillfields,BS16 4JA,51.47655588,-2.51666387,House,Private room,2,1,1,1,30,2,0,,,,,,,,,,1,169
22011171,Modern apartment in the heart of Bristol,88999001,Franziska,Lawrence Hill,BS2 0FS,51.4583835,-2.577344276,Apartment,Entire home/apt,4,1,1,1,60,6,11,25-08-2018,0.98,95,10,9,10,10,10,9,1,0
22024632,Cosy double room close to Center,57745396,Damian,Ashley,BS2 8XF,51.46337526,-2.583703647,Apartment,Private room,2,1,1,1,25,1,3,10-12-2017,0.26,73,7,8,8,9,8,8,1,0
22029296,Lovely bedroom & private bathrm in central Bristol,72498569,Ellie,Lawrence Hill,BS2 0FS,51.45698364,-2.5789284,Townhouse,Private room,2,1,1,1,34,1,37,09-11-2018,3.21,99,10,10,10,10,10,10,1,0
22054716,Beautiful flat for Christmas and New Year breaks,10454199,Mary,Clifton,BS8 4BG,51.45524107,-2.623211686,Apartment,Entire home/apt,4,2,2,2,100,3,1,01-01-2018,0.09,100,10,10,10,10,10,10,3,10
22055145,Lovely and cosy Victorian house,7477410,Betty & Andrew,Brislington West,BS4 3PF,51.43881699,-2.552715993,Townhouse,Entire home/apt,6,1,2,3,120,2,6,30-09-2018,0.55,93,9,10,10,10,9,9,3,98
22069952,Large room in friendly house in Southville.,20274112,Hilary,Southville,BS3 1EQ,51.44130688,-2.603610416,House,Private room,2,1,1,1,30,1,32,15-11-2018,3.58,99,10,10,10,10,10,10,1,152
22072971,"A modern, homely and fresh flat near North Street",121018707,Emma,Bedminster,BS3 2SX,51.43306746,-2.614572746,Apartment,Private room,2,1,1,1,20,1,11,01-06-2018,1.16,100,10,10,10,10,10,10,1,0
22079590,Lovely Clifton Flat - totally refurbished.,40371165,Ashley,Clifton,BS8 4PX,51.45045365,-2.617936217,Apartment,Entire home/apt,3,1,2,3,62,2,39,04-11-2018,3.41,94,10,9,10,10,9,9,1,169
22084020,Apartment Double Bed with en-suite - Shirehampton,161321915,Don,Avonmouth & Lawrence Weston,BS11 0DB,51.48970232,-2.676737024,Apartment,Private room,2,2,1,1,25,2,4,02-03-2018,0.43,100,10,10,10,10,10,10,1,320
22102830,"Lovely spacious flat, great location with parking",8636882,Christopher,Redland,BS6 7JW,51.47436033,-2.611808149,Apartment,Entire home/apt,4,1,2,2,55,1,16,19-03-2018,1.45,100,10,10,10,10,10,10,1,0
22106458,Charming & Spacious Victorian Home With Garden,161488019,Laura,Ashley,BS6 5HT,51.46875135,-2.583023687,House,Entire home/apt,6,2.5,3,3,100,2,4,15-04-2018,0.43,100,10,10,10,10,10,10,1,0
22117011,Clifton Village Apartment with Parking,101463283,Susan,Clifton,BS8 4EP,51.45412551,-2.619187965,Apartment,Entire home/apt,3,1,2,2,93,3,4,02-11-2018,0.43,100,10,9,10,10,10,10,2,11
22154299,"Fresh, modern & spacious apartment with parking",161794208,Liam,Southville,BS3 4AP,51.44416776,-2.589954617,Condominium,Entire home/apt,6,2,2,2,100,1,76,12-11-2018,6.77,96,10,9,10,10,10,9,1,170
22162150,Victoria Park Rooms - Double & Rainforest shower,13625482,Celia,Windmill Hill,BS3 4QF,51.43988637,-2.589637778,House,Private room,2,1,1,1,28,2,33,02-11-2018,3.17,96,10,10,10,10,9,10,3,51
22185802,Entire Stylish Apartment in Heart of Bristol,22226618,Francesca,Ashley,BS2 8XF,51.46474015,-2.584155011,House,Entire home/apt,4,1,1,2,50,2,0,,,,,,,,,,1,0
22189232,Comfy double room in Victorian Terrace,41888401,Dan,Brislington West,BS4 4EP,51.44572747,-2.548550245,House,Private room,2,1,1,1,23,1,53,21-10-2018,5.02,98,10,10,10,10,9,10,1,51
22191118,Double bed room in shared house,120499853,Tim,Central,BS1 2HR,51.45535754,-2.594763657,Townhouse,Private room,1,2,1,1,28,3,4,14-05-2018,0.39,100,10,9,10,10,10,9,1,0
22202168,Garden views and close to Gloucester Rd,6931509,Jo,Bishopston & Ashley Down,BS7 0AD,51.48800996,-2.582398651,House,Private room,2,1.5,1,1,29,2,29,29-09-2018,2.69,97,10,10,10,9,10,10,2,85
22234063,Double room in fantastic Bristol location!,125825285,Kurt,Redland,BS6 7BT,51.47351158,-2.595894125,House,Private room,2,2,1,1,15,1,1,17-01-2018,0.1,,,,,,,,1,0
22237720,Comfortable 2 x double bedroom home Horfield,162497342,Nick & Hannah,Horfield,BS7 0HQ,51.49271832,-2.578599672,House,Entire home/apt,4,1,2,2,80,2,7,25-03-2018,0.67,94,9,10,10,10,10,9,1,83
22238632,Studio 11 at Kent House,65192629,Airbristol,Central,BS1 4PH,51.45015886,-2.595859111,Serviced apartment,Entire home/apt,2,1,0,1,60,1,28,10-10-2018,2.84,86,9,9,10,9,10,9,54,331
22243763,"FABULOUS Flat,Central Clifton location University",44913116,Lindsay,Central,BS1 5LE,51.45677794,-2.602909678,Apartment,Entire home/apt,6,1,2,2,99,1,86,30-10-2018,8.04,92,10,9,10,10,10,9,3,22
22255932,"Characterful Studio Apartment 5 in Clifton,Bristol",145484295,Urban Creation,Clifton Down,BS8,51.46469635,-2.616516275,Apartment,Entire home/apt,2,1,0,1,59,1,36,11-11-2018,3.8,98,10,10,10,10,10,10,13,165
22256296,Contemporary Studio Apartment 11 in Clifton,145484295,Urban Creation,Clifton Down,BS8,51.46622052,-2.616812709,Apartment,Entire home/apt,2,1,0,1,59,1,18,14-10-2018,2.48,93,10,10,10,10,10,9,13,168
22277633,Bristol cosy home with use of amenities,162764891,Lucy,Brislington East,BS4 4AL,51.45448001,-2.542668312,House,Private room,3,1,1,2,40,1,1,04-02-2018,0.1,100,8,10,8,10,8,10,1,45
22287010,Cosy wooden-floored 2 bed maisonette with garden,12568511,Edward,Knowle,BS4 2HT,51.4392056,-2.570846141,Townhouse,Private room,4,1,2,2,61,2,6,02-06-2018,0.56,100,10,10,10,10,10,10,2,7
22303274,Light & Spacious Garden Flat in Clifton - Sleeps 6,38929105,Nick & Heather,Clifton,BS8 3EW,51.46527123,-2.618961154,Condominium,Entire home/apt,6,2,3,4,130,2,26,05-11-2018,5.31,98,10,10,10,10,10,9,1,26
22322290,Clifton,150747384,Nigit,Clifton Down,BS8 2NQ,51.46246938,-2.608828599,Other,Private room,4,1,0,1,137,2,0,,,,,,,,,,2,0
22323264,Clifton bristol,150747384,Nigit,Clifton Down,BS8 2NQ,51.46323412,-2.60937636,Apartment,Private room,4,1,0,1,137,2,0,,,,,,,,,,2,0
22342613,Beautiful Victorian Garden Home on Gloucester Road,15012517,Sarah,Bishopston & Ashley Down,BS7 8NN,51.47664976,-2.589960779,Apartment,Entire home/apt,4,1,2,2,85,2,12,18-10-2018,1.2,98,10,10,10,10,10,9,3,15
22382738,Spacious 3 bed city centre Bristol apartment,99072655,Ami,Central,BS1 3DT,51.45676118,-2.592367898,Apartment,Entire home/apt,7,1,3,4,248,1,7,28-09-2018,0.81,91,10,10,9,9,10,9,3,348
22385419,"Peaceful, comfy single bedroom with pleasant view",125492218,Elizabeth,Hillfields,BS16 3LT,51.47164233,-2.529560876,House,Private room,1,1,1,1,15,1,86,17-11-2018,8.09,97,10,10,10,10,9,10,2,62
22387765,Orchard Apartments - City Centre,125651447,Charlie,Central,BS1 5DX,51.45341262,-2.600242955,Apartment,Entire home/apt,4,1,1,2,90,2,0,,,,,,,,,,50,0
22466478,Skyline apartment over looking Bristol- Long stay,15333864,Emily,Cotham,BS6 5DA,51.46517381,-2.590732097,Apartment,Entire home/apt,2,2,1,1,55,4,0,,,,,,,,,,2,0
22468304,Central family friendly space for up to ten guests,14334711,Lizzy,Ashley,BS2 8UH,51.46412915,-2.58573441,Apartment,Entire home/apt,10,2,3,6,250,2,26,24-09-2018,2.6,95,10,10,10,10,9,10,5,314
22477747,Wonderful flat with courtyard garden,9172761,(Email hidden by Airbnb),Bishopston & Ashley Down,BS79LF,51.48368141,-2.587996225,Apartment,Entire home/apt,2,1,1,1,51,1,106,10-11-2018,10.29,98,10,10,10,10,10,10,1,112
22489446,higgihaus Room (#1). Cool. Stylish. Awesome Location.,164934575,Delyth & Luke,Cotham,BS6 6LJ,51.46691409,-2.607103126,Bed and breakfast,Private room,2,1,1,1,55,1,51,13-11-2018,4.94,99,10,10,10,10,10,10,7,180
22491338,King size room & ensuite + sofa beds for upto 5ppl,14334711,Lizzy,Ashley,BS2 8UH,51.46401458,-2.585854856,Apartment,Private room,5,2,1,3,60,2,46,12-11-2018,4.55,95,10,10,10,10,10,10,5,250
22492282,"Gorgeous, spacious double bedroom in vibrant area",14334711,Lizzy,Ashley,BS2 8UH,51.4645157,-2.586568938,Apartment,Private room,2,1,1,1,30,2,38,08-11-2018,3.76,94,10,10,10,10,10,10,5,258
22493033,"Spacious bedroom, sleeps 3, great location Bristol",14334711,Lizzy,Ashley,BS2 8UH,51.46262381,-2.586071806,Apartment,Private room,3,1,1,2,30,2,42,09-11-2018,4.09,96,10,9,10,10,10,10,5,244
22493092,higgihaus Room (#3). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.4659603,-2.608941104,Bed and breakfast,Private room,2,1,1,1,55,1,41,09-11-2018,3.94,99,10,10,10,10,10,10,7,181
22493339,higgihaus Room (#2). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.46655162,-2.609090457,Bed and breakfast,Private room,1,1,1,1,43,1,39,16-11-2018,3.77,98,10,10,10,10,10,10,7,181
22495628,higgihaus Suite (3 Bed). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.46711395,-2.609211548,Bed and breakfast,Private room,5,1,3,3,126,1,39,11-11-2018,3.7,98,10,10,10,10,10,10,7,169
22501693,Double room & private bathroom close to T'Meads St,88960846,Michelle,Windmill Hill,BS3 4UA,51.44328523,-2.580119038,House,Private room,2,1,1,1,50,1,86,14-11-2018,8.3,98,10,10,10,10,10,10,1,132
22502485,"Cosy, Classic Double Room in large Victorian house",79294141,Laura,Ashley,BS6 5HT,51.46747737,-2.58436496,House,Private room,2,1,1,1,36,1,2,27-05-2018,0.26,100,10,9,10,9,9,9,2,0
22511604,Lovely place for short stays.,165216521,Nene,Lawrence Hill,BS5 0RA,51.4596177,-2.574754575,Apartment,Private room,1,1,1,1,20,1,3,11-02-2018,0.28,100,10,10,10,10,9,10,1,0
22531358,St gorge house,160206095,Boris,Easton,BS5 9AU,51.4648175,-2.556169198,House,Private room,2,1,1,1,24,1,0,,,,,,,,,,1,0
22536111,Entire Cosy wooden-floored maisonette with garden,12568511,Edward,Knowle,BS4 2HT,51.43900868,-2.570850784,Townhouse,Entire home/apt,5,1,2,3,75,2,25,28-10-2018,4.12,94,10,9,10,10,9,9,2,45
22575887,Artist's Townhouse with Views of Victoria Park,48405037,Johnny,Windmill Hill,BS3 4LL,51.43914466,-2.590797132,House,Private room,2,1,1,2,38,1,12,16-11-2018,1.22,97,10,9,10,10,9,10,1,62
22596557,"Comfortable room in peaceful, accessible location",8092256,Robin,Stoke Bishop,BS9 1HQ,51.48216455,-2.630136696,House,Private room,2,1,1,1,34,2,4,01-10-2018,0.58,100,10,10,10,10,10,10,1,161
22603685,Spectacular View,38744131,Damien,Ashley,BS2 8YA,51.46623427,-2.582168131,House,Shared room,4,1,1,3,138,5,0,,,,,,,,,,1,365
22606999,"Lovely, spacious room in victorian house!",101701005,Agata,Redland,BS6 7EX,51.47091575,-2.60557929,Apartment,Private room,2,1,1,1,27,1,34,01-11-2018,3.43,99,10,10,10,10,10,10,1,69
22612577,Modern NEW build House - with Balconies & Garden,62779277,Lee,Windmill Hill,BS4 2AB,51.44213641,-2.577263307,Townhouse,Entire home/apt,5,2.5,3,3,250,1,57,31-10-2018,6.06,98,10,10,10,10,9,10,4,321
22625158,"Family friendly 5 bed, a short walk to Bristol",42363082,Matt,Windmill Hill,BS4 2BY,51.43912652,-2.576722881,House,Entire home/apt,7,2,5,5,124,4,4,25-08-2018,0.52,100,9,10,10,10,10,9,1,1
22665199,Suite 1 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45691935,-2.611113052,Serviced apartment,Entire home/apt,2,1,1,1,75,1,26,04-11-2018,2.82,98,10,10,10,10,10,9,54,348
22665306,Suite 2 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45519764,-2.610265319,Serviced apartment,Entire home/apt,2,1,0,1,75,1,27,04-11-2018,2.92,93,10,9,10,10,10,9,54,348
22665590,Suite 3 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45655589,-2.610299096,Serviced apartment,Entire home/apt,2,1,0,1,75,1,28,04-11-2018,2.78,88,10,10,10,10,10,9,54,351
22665648,Suite 4 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45466338,-2.611758676,Serviced apartment,Entire home/apt,2,1,0,1,75,1,47,03-11-2018,4.64,90,10,9,9,9,10,9,54,331
22666489,Suite 5 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45477792,-2.611970663,Serviced apartment,Entire home/apt,2,1,1,1,80,1,77,07-11-2018,7.8,93,10,10,10,10,10,9,54,355
22666598,Suite 6 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45513101,-2.611370029,Serviced apartment,Entire home/apt,2,1,1,1,75,1,49,04-11-2018,4.88,93,10,9,10,10,10,9,54,348
22666722,Suite 7 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45639686,-2.609828872,Serviced apartment,Entire home/apt,2,1,0,1,75,1,24,30-09-2018,2.46,95,10,10,10,10,10,9,54,329
22667609,Suite 8 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45686709,-2.609779166,Serviced apartment,Entire home/apt,2,1,0,1,75,1,38,07-10-2018,3.8,95,10,10,10,10,10,9,54,347
22667854,Suite 9 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45624858,-2.609791426,Serviced apartment,Entire home/apt,2,1,0,1,75,1,33,01-10-2018,3.28,93,9,10,10,9,9,9,54,169
22671366,Lovely Ensuite Bedroom!,66549798,Hannah,Ashley,BS7 9AW,51.4751372,-2.579943495,House,Private room,2,1,1,3,33,1,4,20-07-2018,0.4,95,10,10,10,10,10,10,2,0
22682484,"Charming, Bright & Central Montpelier Eco Home",167175520,Eleanor,Ashley,BS6 5PY,51.46607663,-2.587380297,House,Entire home/apt,4,2,2,2,59,2,7,18-07-2018,0.79,94,10,10,10,10,10,9,1,0
